id_municipio;nome_municipio;pib_2019;pib_2020;pib_2021;pib_2022;pib_2023
2100154;Água Doce do Maranhão (MA);84659;89545;101642;120774;130746
2100204;Alcântara (MA);125437;132194;148763;153680;170261
2100303;Aldeias Altas (MA);199063;211250;249396;369370;335246
2100402;Altamira do Maranhão (MA);58607;61573;71512;79336;88343
2100436;Alto Alegre do Maranhão (MA);262247;243765;303118;359926;378314
2100477;Alto Alegre do Pindaré (MA);205207;230379;251719;282348;310142
2100501;Alto Parnaíba (MA);338856;492109;578961;787087;573769
2100550;Amapá do Maranhão (MA);51820;54956;70198;77337;95026
2100600;Amarante do Maranhão (MA);305979;335205;388636;435132;500782
2100709;Anajatuba (MA);175340;183161;207606;236142;255439
2100808;Anapurus (MA);120492;141272;149102;178126;192813
2100832;Apicum-Açu (MA);117366;122607;133946;152578;170117
2100873;Araguanã (MA);79382;90756;101728;112188;127935
2100907;Araioses (MA);269517;275900;282769;311061;351324
2100956;Arame (MA);236073;252021;290315;296104;320623
2101004;Arari (MA);252088;272188;313251;363217;422713
2101103;Axixá (MA);78489;84159;97422;106712;118131
2101202;Bacabal (MA);1254485;1355117;1514560;1748315;1912868
2101251;Bacabeira (MA);253682;352158;599285;450355;466226
2101301;Bacuri (MA);107986;111632;122872;138556;156363
2101350;Bacurituba (MA);35553;38205;39590;45480;52138
2101400;Balsas (MA);3493570;4772084;6307425;8010408;7529798
2101509;Barão de Grajaú (MA);203590;224177;268538;293768;309910
2101608;Barra do Corda (MA);710346;743643;889190;1034429;1157930
2101707;Barreirinhas (MA);481304;502405;635711;753456;816789
2101731;Belágua (MA);46993;58026;60711;91672;100863
2101772;Bela Vista do Maranhão (MA);82340;85346;107543;124651;133414
2101806;Benedito Leite (MA);42519;58872;73150;95655;94454
2101905;Bequimão (MA);122644;133471;138114;158758;166173
2101939;Bernardo do Mearim (MA);51133;54286;105114;105329;276118
2101970;Boa Vista do Gurupi (MA);59532;60096;67540;80574;93312
2102002;Bom Jardim (MA);317567;339522;411352;502149;571101
2102036;Bom Jesus das Selvas (MA);277738;328814;375665;425064;456766
2102077;Bom Lugar (MA);93589;102588;117960;128771;149056
2102101;Brejo (MA);254831;332917;328633;386373;426439
2102150;Brejo de Areia (MA);62743;63070;71065;82005;90089
2102200;Buriti (MA);191398;238384;277919;317302;332530
2102309;Buriti Bravo (MA);172871;188993;238673;302954;309327
2102325;Buriticupu (MA);547038;669012;748028;995134;1008378
2102358;Buritirana (MA);95937;113849;122474;139629;156524
2102374;Cachoeira Grande (MA);55800;56927;60974;75802;85043
2102408;Cajapió (MA);59442;62942;70653;73805;81775
2102507;Cajari (MA);109247;112658;128078;134712;155103
2102556;Campestre do Maranhão (MA);197437;191753;214011;279970;303257
2102606;Cândido Mendes (MA);135409;142327;146788;177499;204526
2102705;Cantanhede (MA);130391;136097;153398;189289;233273
2102754;Capinzal do Norte (MA);165605;188416;283976;310504;215754
2102804;Carolina (MA);352797;493586;525893;652288;595614
2102903;Carutapera (MA);166572;178216;201999;235574;246447
2103000;Caxias (MA);1810975;1910632;2112638;2440068;2696021
2103109;Cedral (MA);68655;71788;78583;84024;86165
2103125;Central do Maranhão (MA);46821;47013;58347;68882;69154
2103158;Centro do Guilherme (MA);86071;86633;103737;126887;137520
2103174;Centro Novo do Maranhão (MA);137811;154499;200757;213798;236610
2103208;Chapadinha (MA);736826;793067;894366;1042456;1130462
2103257;Cidelândia (MA);144682;174979;183560;232143;242330
2103307;Codó (MA);1033416;1165332;1648585;1633741;1808033
2103406;Coelho Neto (MA);363065;386079;465859;531449;486211
2103505;Colinas (MA);402481;458770;553171;687287;729810
2103554;Conceição do Lago-Açu (MA);122809;133363;147189;164033;159750
2103604;Coroatá (MA);443384;479587;533579;595188;637484
2103703;Cururupu (MA);230005;232034;264536;302879;343104
2103752;Davinópolis (MA);435822;153646;190193;218595;218072
2103802;Dom Pedro (MA);234858;244025;262555;296096;314608
2103901;Duque Bacelar (MA);75728;78514;86904;109870;108748
2104008;Esperantinópolis (MA);143256;147479;158978;185079;202856
2104057;Estreito (MA);944775;975695;1134821;1105185;1195399
2104073;Feira Nova do Maranhão (MA);81424;88358;118004;133185;132983
2104081;Fernando Falcão (MA);68857;84315;100418;141250;159761
2104099;Formosa da Serra Negra (MA);145391;161476;202149;222176;257048
2104107;Fortaleza dos Nogueiras (MA);160426;230288;346695;423550;354448
2104206;Fortuna (MA);110910;126399;143297;206608;214307
2104305;Godofredo Viana (MA);415681;1318261;2658688;977590;855186
2104404;Gonçalves Dias (MA);127000;132603;150061;171046;187080
2104503;Governador Archer (MA);67993;82788;91904;97468;123047
2104552;Governador Edison Lobão (MA);265820;317403;374988;382611;448007
2104602;Governador Eugênio Barros (MA);102441;113374;118426;171337;195174
2104628;Governador Luiz Rocha (MA);56922;65982;71080;99981;108305
2104651;Governador Newton Bello (MA);66964;74882;84172;103326;120254
2104677;Governador Nunes Freire (MA);220002;225842;257972;300656;324762
2104701;Graça Aranha (MA);41006;44898;54153;57513;66886
2104800;Grajaú (MA);738529;845259;1149733;1267469;1415488
2104909;Guimarães (MA);82500;86762;93393;100952;104271
2105005;Humberto de Campos (MA);161364;168574;184363;208097;241228
2105104;Icatu (MA);161612;172101;178923;188044;211921
2105153;Igarapé do Meio (MA);197734;229319;370653;442682;464887
2105203;Igarapé Grande (MA);93195;103945;117728;119171;138144
2105302;Imperatriz (MA);7450113;7193514;7692904;8773107;9475802
2105351;Itaipava do Grajaú (MA);88326;88967;107285;121516;136089
2105401;Itapecuru Mirim (MA);552351;649875;772830;836921;889928
2105427;Itinga do Maranhão (MA);327257;406286;489226;637759;687514
2105450;Jatobá (MA);66656;73117;75689;78619;83460
2105476;Jenipapo dos Vieiras (MA);101454;107006;125733;139195;174125
2105500;João Lisboa (MA);213700;233874;270611;315181;362692
2105609;Joselândia (MA);93649;113915;116543;140782;139774
2105658;Junco do Maranhão (MA);43483;52260;61701;67826;71491
2105708;Lago da Pedra (MA);414224;422838;550404;553462;621148
2105807;Lago do Junco (MA);70008;68940;86638;98654;108264
2105906;Lago Verde (MA);116404;130708;135733;148283;169405
2105922;Lagoa do Mato (MA);74217;84519;97006;172304;211547
2105948;Lago dos Rodrigues (MA);74692;104282;83983;91324;104301
2105963;Lagoa Grande do Maranhão (MA);76992;85855;102432;116772;128791
2105989;Lajeado Novo (MA);73879;83822;101467;115530;122752
2106003;Lima Campos (MA);147935;140740;274539;275398;237817
2106102;Loreto (MA);193254;352001;413263;527370;390947
2106201;Luís Domingues (MA);46049;51951;57337;66411;72747
2106300;Magalhães de Almeida (MA);118117;126735;140962;169830;181567
2106326;Maracaçumé (MA);171965;182456;208574;250130;275246
2106359;Marajá do Sena (MA);60958;66313;90804;90904;116023
2106375;Maranhãozinho (MA);101067;103860;120910;143228;146664
2106409;Mata Roma (MA);145231;171207;179196;203946;226303
2106508;Matinha (MA);165288;177730;196744;211635;232534
2106607;Matões (MA);196407;210616;256347;317188;334401
2106631;Matões do Norte (MA);74937;83813;99315;117796;134625
2106672;Milagres do Maranhão (MA);49781;69362;64341;82048;94017
2106706;Mirador (MA);181018;230130;277811;381900;389857
2106755;Miranda do Norte (MA);481591;524180;788580;538577;578366
2106805;Mirinzal (MA);102602;104861;112050;121873;133235
2106904;Monção (MA);234000;238461;257635;290604;280367
2107001;Montes Altos (MA);62778;71931;86487;104605;119453
2107100;Morros (MA);134789;130610;149899;168263;190452
2107209;Nina Rodrigues (MA);76513;82274;88513;103301;109174
2107258;Nova Colinas (MA);56551;73841;86427;100922;95718
2107308;Nova Iorque (MA);38293;45672;50966;52128;53436
2107357;Nova Olinda do Maranhão (MA);140927;154910;183142;177468;171963
2107407;Olho d'Água das Cunhãs (MA);148315;166044;188363;206604;225755
2107456;Olinda Nova do Maranhão (MA);88906;93848;107282;128664;132761
2107506;Paço do Lumiar (MA);990949;1086044;1240349;1540542;1643537
2107605;Palmeirândia (MA);124816;128930;139099;166373;188190
2107704;Paraibano (MA);165163;170817;183353;199976;210302
2107803;Parnarama (MA);234793;280522;322943;396200;381793
2107902;Passagem Franca (MA);155280;169689;200088;200602;207014
2108009;Pastos Bons (MA);198118;250878;309499;341451;322652
2108058;Paulino Neves (MA);104409;97062;118326;147290;157984
2108108;Paulo Ramos (MA);162104;159786;194140;233125;261075
2108207;Pedreiras (MA);582332;601740;787660;873113;830171
2108256;Pedro do Rosário (MA);146378;154552;157863;206964;225795
2108306;Penalva (MA);216609;236296;253736;286031;313292
2108405;Peri Mirim (MA);77349;81167;95936;103427;110020
2108454;Peritoró (MA);202702;205091;230427;253047;277935
2108504;Pindaré-Mirim (MA);269157;315520;296184;344863;356584
2108603;Pinheiro (MA);895654;911731;1039933;1185383;1333000
2108702;Pio XII (MA);161318;172744;191327;242199;269345
2108801;Pirapemas (MA);115792;125404;130764;156609;185469
2108900;Poção de Pedras (MA);152205;142356;163076;181008;221327
2109007;Porto Franco (MA);517130;693339;1026076;1127832;1252850
2109056;Porto Rico do Maranhão (MA);44516;44287;45856;56999;63769
2109106;Presidente Dutra (MA);584910;651858;755699;907199;990073
2109205;Presidente Juscelino (MA);81889;84131;84479;96644;102458
2109239;Presidente Médici (MA);48017;54722;60682;70167;74488
2109270;Presidente Sarney (MA);128890;136491;164968;179657;186043
2109304;Presidente Vargas (MA);68336;71772;76166;93347;108884
2109403;Primeira Cruz (MA);78443;84103;89083;106240;120508
2109452;Raposa (MA);246828;257138;286153;327264;381071
2109502;Riachão (MA);335046;551246;673197;855714;687701
2109551;Ribamar Fiquene (MA);94143;108713;124192;133865;149001
2109601;Rosário (MA);371096;405251;443176;481119;522395
2109700;Sambaíba (MA);187125;405891;474703;630539;433340
2109759;Santa Filomena do Maranhão (MA);51008;54392;60203;64532;71886
2109809;Santa Helena (MA);268495;308955;357951;394235;483903
2109908;Santa Inês (MA);1243982;1333160;1465933;1716445;1837615
2110005;Santa Luzia (MA);601881;614228;743420;888803;985809
2110039;Santa Luzia do Paruá (MA);209575;241304;253332;339199;382764
2110104;Santa Quitéria do Maranhão (MA);182771;190336;218445;311349;391678
2110203;Santa Rita (MA);297588;303546;354631;341523;364746
2110237;Santana do Maranhão (MA);66746;94041;74090;105333;115748
2110278;Santo Amaro do Maranhão (MA);78776;86384;95932;114432;131658
2110302;Santo Antônio dos Lopes (MA);1864002;2368471;3055535;3117474;5184564
2110401;São Benedito do Rio Preto (MA);126021;140812;143437;158302;186474
2110500;São Bento (MA);270449;286296;312160;372912;404149
2110609;São Bernardo (MA);283234;260541;281177;330315;384189
2110658;São Domingos do Azeitão (MA);174047;244053;320522;472476;339609
2110708;São Domingos do Maranhão (MA);291086;326404;355916;445024;479852
2110807;São Félix de Balsas (MA);44361;65324;86158;104127;92001
2110856;São Francisco do Brejão (MA);99405;104132;121253;123480;138737
2110906;São Francisco do Maranhão (MA);75982;82952;98973;108323;127389
2111003;São João Batista (MA);122792;130420;135595;145858;152916
2111029;São João do Carú (MA);93428;103615;123006;138137;143797
2111052;São João do Paraíso (MA);121012;126096;151458;171923;226525
2111078;São João do Soter (MA);108805;124754;156360;217962;208559
2111102;São João dos Patos (MA);273242;300005;340970;396337;444285
2111201;São José de Ribamar (MA);2122860;2158301;2293735;2872683;3135579
2111250;São José dos Basílios (MA);53288;56829;61940;69267;75930
2111300;São Luís (MA);32102448;33067132;36533730;39578222;42389051
2111409;São Luís Gonzaga do Maranhão (MA);139377;143330;170048;187079;198315
2111508;São Mateus do Maranhão (MA);321124;352694;429232;464927;586548
2111532;São Pedro da Água Branca (MA);106482;104439;127603;142979;149359
2111573;São Pedro dos Crentes (MA);53162;70880;83541;101116;103928
2111607;São Raimundo das Mangabeiras (MA);516311;600856;739621;863570;1090033
2111631;São Raimundo do Doca Bezerra (MA);36066;40147;43955;53238;62616
2111672;São Roberto (MA);40813;46135;45766;49972;58526
2111706;São Vicente Ferrer (MA);132101;136735;145752;163913;183735
2111722;Satubinha (MA);77630;80415;93076;100254;107921
2111748;Senador Alexandre Costa (MA);88625;94679;101830;179372;145324
2111763;Senador La Rocque (MA);145954;172230;187130;197144;225141
2111789;Serrano do Maranhão (MA);53399;61896;72441;101872;118312
2111805;Sítio Novo (MA);167190;189741;221499;249392;292191
2111904;Sucupira do Norte (MA);79527;105294;126217;154316;193909
2111953;Sucupira do Riachão (MA);41268;41030;47999;59316;63214
2112001;Tasso Fragoso (MA);1206681;2231685;2351422;3322534;2616708
2112100;Timbiras (MA);170039;174673;196337;214655;248536
2112209;Timon (MA);1896718;2084617;2320671;2619876;2840126
2112233;Trizidela do Vale (MA);331756;272343;525500;493378;436529
2112274;Tufilândia (MA);49165;50783;60049;64356;75760
2112308;Tuntum (MA);324287;348282;365192;379879;410127
2112407;Turiaçu (MA);236491;262720;295916;331394;414975
2112456;Turilândia (MA);162115;179052;223067;262626;280000
2112506;Tutóia (MA);413286;473472;546155;611978;642713
2112605;Urbano Santos (MA);195985;213627;247485;303701;315151
2112704;Vargem Grande (MA);342665;378418;433473;448145;467351
2112803;Viana (MA);405850;456542;501710;570708;608731
2112852;Vila Nova dos Martírios (MA);117401;137206;156914;179481;191495
2112902;Vitória do Mearim (MA);243495;259353;318163;366775;410267
2113009;Vitorino Freire (MA);252931;266159;325509;368452;411453
2114007;Zé Doca (MA);441978;456381;567070;641092;685858
2200053;Acauã (PI);55291;62584;73623;69703;84924
2200103;Agricolândia (PI);40786;43349;47283;51902;57335
2200202;Água Branca (PI);216381;218514;244027;267273;303532
2200251;Alagoinha do Piauí (PI);58945;67200;65442;75806;80787
2200277;Alegrete do Piauí (PI);42223;55057;48184;54724;56359
2200301;Alto Longá (PI);107642;119487;130958;128595;146913
2200400;Altos (PI);450597;476989;538140;660824;764914
2200459;Alvorada do Gurguéia (PI);62425;74585;82125;95670;109088
2200509;Amarante (PI);155827;182047;192594;220119;243954
2200608;Angical do Piauí (PI);68691;66750;66749;75215;84772
2200707;Anísio de Abreu (PI);82020;92246;98552;111663;124990
2200806;Antônio Almeida (PI);86325;133082;140157;218386;197619
2200905;Aroazes (PI);49780;55335;57305;58914;69489
2200954;Aroeiras do Itaim (PI);22661;25690;24630;27966;31540
2201002;Arraial (PI);39380;44231;48922;49463;60133
2201051;Assunção do Piauí (PI);55445;55220;64266;68897;81045
2201101;Avelino Lopes (PI);83961;89540;97602;104501;127137
2201150;Baixa Grande do Ribeiro (PI);863446;1229454;1768705;2332226;2657264
2201176;Barra D'Alcântara (PI);36818;40152;38963;42721;47271
2201200;Barras (PI);439115;468844;497742;575075;673463
2201309;Barreiras do Piauí (PI);28970;125685;163172;124724;137542
2201408;Barro Duro (PI);76942;85179;90192;102784;104885
2201507;Batalha (PI);207330;218227;250807;272161;306176
2201556;Bela Vista do Piauí (PI);38369;44082;46876;51937;63283
2201572;Belém do Piauí (PI);33424;39783;41264;43968;47523
2201606;Beneditinos (PI);82371;88636;91898;97628;118265
2201705;Bertolínia (PI);61002;69486;72471;78169;90844
2201739;Betânia do Piauí (PI);52380;57089;62570;232080;120127
2201770;Boa Hora (PI);53625;63531;62507;71473;77969
2201804;Bocaina (PI);46722;53110;47772;51901;53637
2201903;Bom Jesus (PI);838720;1129103;1411005;1931867;1661674
2201919;Bom Princípio do Piauí (PI);56449;62280;70166;69423;82659
2201929;Bonfim do Piauí (PI);43999;48890;52945;61163;68106
2201945;Boqueirão do Piauí (PI);46518;51619;51725;57203;67424
2201960;Brasileira (PI);58836;65218;69325;76413;101117
2201988;Brejo do Piauí (PI);34948;38877;43979;45922;57956
2202000;Buriti dos Lopes (PI);183358;192765;214793;236634;276426
2202026;Buriti dos Montes (PI);61702;69078;69690;82159;98669
2202059;Cabeceiras do Piauí (PI);73225;79299;86140;88954;107817
2202075;Cajazeiras do Piauí (PI);27903;30318;34182;35142;45637
2202083;Cajueiro da Praia (PI);92358;92555;115379;133053;152471
2202091;Caldeirão Grande do Piauí (PI);86586;171848;195079;247291;243767
2202109;Campinas do Piauí (PI);47867;52413;57498;63551;75221
2202117;Campo Alegre do Fidalgo (PI);42199;47338;51328;56512;62191
2202133;Campo Grande do Piauí (PI);52606;63116;62139;68259;77243
2202174;Campo Largo do Piauí (PI);49011;52036;56554;63333;80881
2202208;Campo Maior (PI);634076;659068;706324;769318;940802
2202251;Canavieira (PI);34459;39107;41948;43652;52032
2202307;Canto do Buriti (PI);234422;261974;271402;288516;342972
2202406;Capitão de Campos (PI);93753;98520;106411;121311;133031
2202455;Capitão Gervásio Oliveira (PI);34753;38977;43672;49634;58704
2202505;Caracol (PI);84920;102836;97485;109249;127543
2202539;Caraúbas do Piauí (PI);50419;55080;57437;59424;67977
2202554;Caridade do Piauí (PI);41478;50196;50032;58151;72564
2202604;Castelo do Piauí (PI);178258;186224;202304;213046;234521
2202653;Caxingó (PI);47447;50234;53144;60408;68616
2202703;Cocal (PI);234172;252850;272775;306564;351832
2202711;Cocal de Telha (PI);43630;44082;46961;51049;60324
